booking_id,customer_name,no_of_ppl,no_of_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,date,total_price
HWA06468,William Perez,1,1,1,0,Single Room,6/28/2024,80
HWA06469,Nancy Hill,1,2,1,0,Single Room,8/5/2024,160
HWA06470,Karen Rodriguez,1,4,1,0,Single Room,10/12/2024,320
HWA06471,Betty Thomas,1,2,1,0,Single Room,3/20/2024,160
HWA06472,Lisa Scott,1,1,0,0,Single Room,2/13/2024,50
HWA06473,Laura Williams,1,1,1,0,Single Room,6/14/2024,80
HWA06474,Steven Flores,1,4,1,0,Single Room,7/31/2024,320
HWA06475,Timothy Young,1,1,1,0,Single Room,4/30/2024,80
HWA06476,Emily Hill,2,5,1,0,Double Room,10/20/2023,650
HWA06477,Dorothy Green,1,2,1,0,Single Room,10/19/2024,160
HWA06478,Charles Torres,1,3,1,0,Single Room,9/26/2023,240
HWA06479,Dorothy Jones,1,2,1,0,Single Room,6/3/2024,160
HWA06480,Paul Hernandez,1,2,1,0,Single Room,6/17/2024,160
HWA06481,Robert Lopez,1,2,1,0,Deluxe Room,2/12/2024,360
HWA06482,Edward Lee,1,4,1,0,Single Room,4/27/2024,320
HWA06483,Karen Jackson,1,4,1,0,Single Room,7/21/2024,320
HWA06484,Aaron Brown,1,2,1,0,Single Room,10/2/2023,160
HWA06485,Michael Thomas,1,2,1,0,Single Room,9/19/2024,160
HWA06486,Sharon Lopez,2,2,1,0,Double Room,3/14/2024,260
HWA06487,Kimberly Green,3,1,1,1,Deluxe Room,5/31/2024,180
HWA06488,George Davis,2,3,1,0,Deluxe Room,7/21/2024,540
HWA06489,Joshua Walker,1,1,1,0,Single Room,10/8/2024,80
HWA06490,Christopher Harris,1,2,1,0,Single Room,10/18/2024,160
HWA06491,Ruth Robinson,1,2,1,0,Single Room,10/23/2024,160
HWA06492,Linda Robinson,1,3,1,0,Deluxe Room,3/21/2024,540
HWA06493,Melissa Lee,1,5,1,0,Single Room,9/15/2023,400
HWA06494,Rebecca King,1,2,1,0,Single Room,12/30/2024,160
HWA06495,Dennis Thomas,1,2,1,0,Single Room,2/5/2024,160
HWA06496,Melissa Taylor,1,3,1,0,Single Room,10/13/2023,240
HWA06497,Carol Johnson,1,3,1,0,Single Room,10/13/2024,240
HWA06498,Kimberly Rodriguez,1,2,1,0,Single Room,10/16/2023,160
HWA06499,Jason Lee,1,3,1,0,Single Room,8/15/2023,240
HWA06500,Edward Lopez,2,3,1,0,Deluxe Room,7/11/2024,540
HWA06501,George Allen,1,3,1,0,Single Room,9/18/2023,240
HWA06502,Anthony Torres,1,1,1,0,Single Room,8/15/2023,80
HWA06503,Patricia Brown,1,1,1,0,Single Room,7/28/2024,80
HWA06504,David Smith,1,1,1,0,Single Room,6/8/2024,80
HWA06505,Kevin Johnson,1,2,1,0,Deluxe Room,6/20/2024,360
HWA06506,Cynthia Green,1,3,1,0,Single Room,8/26/2024,240
HWA06507,Shirley Torres,1,3,1,1,Single Room,5/10/2024,240
HWA06508,Raymond Hernandez,1,1,1,0,Single Room,9/15/2024,80
HWA06509,Andrew Miller,1,4,1,0,Single Room,7/16/2024,320
HWA06510,Rebecca Lopez,1,2,1,0,Single Room,3/25/2024,160
HWA06511,Nancy Miller,1,2,1,0,Single Room,3/25/2024,160
HWA06512,Daniel Young,1,3,1,0,Single Room,10/22/2023,240
HWA06513,Jessica Flores,1,3,1,0,Double Room,3/24/2024,390
HWA06514,Gregory Williams,1,2,1,0,Single Room,8/14/2023,160
HWA06515,Kathleen Hernandez,3,1,1,0,Deluxe Room,5/18/2024,180
HWA06516,Melissa Wright,1,2,1,0,Single Room,4/22/2024,160
HWA06517,Jeffrey Taylor,1,1,0,0,Single Room,6/26/2024,50
HWA06518,Kathleen Young,1,1,0,0,Single Room,10/9/2024,50
HWA06519,Patricia Harris,1,3,1,0,Single Room,10/12/2023,240
HWA06520,Laura Wright,3,2,1,0,Deluxe Room,7/22/2024,360
HWA06521,Christopher Wilson,1,3,1,0,Single Room,10/25/2024,240
HWA06522,Sharon Garcia,1,3,1,0,Single Room,10/6/2023,240
HWA06523,Anthony Thomas,1,1,0,0,Single Room,5/22/2024,50
HWA06524,Susan Wilson,1,2,1,0,Single Room,6/15/2024,160
HWA06525,Kimberly Johnson,2,5,1,0,Double Room,9/2/2024,650
HWA06526,William King,1,1,1,0,Single Room,10/23/2024,80
HWA06527,Emma Jackson,1,2,1,0,Single Room,9/5/2024,160
HWA06528,Helen Taylor,1,3,0,0,Single Room,4/27/2024,150
HWA06529,Kevin Jones,1,1,1,0,Single Room,11/1/2023,80
HWA06530,Michael Brown,1,4,1,0,Single Room,12/28/2024,320
HWA06531,Frank Clark,2,3,1,0,Deluxe Room,9/11/2024,540
HWA06532,Robert Davis,1,2,1,0,Single Room,9/4/2023,160
HWA06533,Sandra Thomas,1,3,1,0,Single Room,7/7/2023,240
HWA06534,Dorothy Green,1,1,0,0,Single Room,9/5/2023,50
HWA06535,Patricia Garcia,3,3,1,0,Deluxe Room,7/14/2024,540
HWA06536,Donna Rodriguez,2,2,1,0,Deluxe Room,5/13/2024,360
HWA06537,Aaron Anderson,1,3,1,0,Single Room,9/18/2023,240
HWA06538,Andrew Johnson,1,1,1,0,Single Room,11/17/2023,80
HWA06539,Joan Wright,1,4,1,0,Deluxe Room,7/24/2024,720
HWA06540,Matthew Lopez,1,2,1,0,Deluxe Room,11/23/2023,360
HWA06541,Gregory Garcia,1,3,1,0,Single Room,4/4/2024,240
HWA06542,Christopher Allen,1,3,1,0,Single Room,8/29/2024,240
HWA06543,Jessica Torres,1,1,1,0,Family Room,6/11/2024,230
HWA06544,Sharon Rodriguez,1,2,1,0,Single Room,7/24/2024,160
HWA06545,Deborah Martinez,1,2,1,0,Single Room,10/16/2023,160
HWA06546,Sharon Williams,1,1,1,0,Single Room,1/3/2024,80
HWA06547,Christopher Williams,1,3,1,0,Single Room,11/3/2024,240
HWA06548,Anthony Clark,1,2,1,0,Single Room,7/9/2024,160
HWA06549,Linda Miller,1,2,1,0,Single Room,2/27/2024,160
HWA06550,Lisa Perez,1,3,1,0,Single Room,4/27/2024,240
HWA06551,Jerry Perez,1,2,1,0,Single Room,6/2/2024,160
HWA06552,Rebecca Allen,1,1,0,0,Single Room,9/15/2024,50
HWA06553,Jessica Martin,1,2,1,0,Single Room,10/16/2023,160
HWA06554,Henry Scott,1,3,1,0,Single Room,11/14/2024,240
HWA06555,Shirley Clark,2,2,1,0,Double Room,10/19/2023,260
HWA06556,Susan Young,1,2,1,0,Single Room,9/13/2024,160
HWA06557,Ruth Walker,1,1,1,0,Single Room,9/20/2023,80
HWA06558,Nancy Wright,1,3,1,0,Single Room,12/3/2024,240
HWA06559,Jessica Lewis,1,1,1,0,Single Room,9/30/2023,80
HWA06560,Julie Hall,2,2,1,0,Double Room,4/22/2024,260
HWA06561,Julie Adams,1,1,0,0,Single Room,8/28/2024,50
HWA06562,Rebecca Torres,1,4,1,0,Single Room,1/7/2024,320
HWA06563,Melissa King,1,1,1,0,Single Room,4/17/2024,80
HWA06564,Helen Jackson,2,3,1,0,Deluxe Room,8/31/2024,540
HWA06565,Sarah Thomas,3,2,1,0,Family Room,10/7/2024,460
HWA06566,Joshua Clark,1,2,0,0,Single Room,3/11/2024,100
HWA06567,Edward Green,1,4,1,0,Single Room,10/5/2024,320
HWA06568,Jessica Adams,1,2,1,0,Single Room,6/17/2024,160
HWA06569,Sarah Wright,2,5,1,0,Family Room,9/15/2023,1150
HWA06570,Karen Thompson,1,2,0,0,Single Room,12/2/2024,100
HWA06571,Michael Torres,1,1,1,0,Deluxe Room,5/22/2024,180
HWA06572,George Wright,1,2,1,0,Single Room,12/26/2023,160
HWA06573,Jessica Moore,1,1,1,0,Single Room,8/21/2024,80
HWA06574,Helen Lewis,1,5,1,0,Single Room,11/21/2024,400
HWA06575,Edward Robinson,1,1,1,0,Single Room,10/7/2023,80
HWA06576,Paul Green,2,3,1,0,Deluxe Room,4/12/2024,540
HWA06577,Lisa Lopez,1,1,1,0,Single Room,10/23/2024,80
HWA06578,Raymond Scott,1,2,1,0,Single Room,10/20/2023,160
HWA06579,Judith Thompson,1,2,1,0,Single Room,8/26/2024,160
HWA06580,Emma Davis,1,2,1,0,Single Room,5/22/2024,160
HWA06581,Joan Johnson,6,4,1,0,Presidential Room,5/20/2024,1120
HWA06582,Ronald Allen,1,2,1,0,Single Room,6/29/2024,160
HWA06583,Michael Lewis,1,4,1,0,Single Room,2/20/2024,320
HWA06584,David Clark,1,5,1,0,Deluxe Room,12/27/2024,900
HWA06585,Lisa Lopez,1,2,1,0,Single Room,1/19/2024,160
HWA06586,Cynthia Miller,1,2,1,0,Single Room,5/31/2024,160
HWA06587,Peter Anderson,1,3,1,0,Single Room,11/24/2023,240
HWA06588,Laura King,1,2,1,0,Single Room,8/19/2024,160
HWA06589,Ryan Hernandez,1,3,1,0,Single Room,3/31/2024,240
HWA06590,Patricia Flores,5,3,1,0,Family Room,12/29/2024,690
HWA06591,Lisa Wright,1,2,1,0,Single Room,11/7/2024,160
HWA06592,Kimberly Davis,1,3,0,0,Single Room,9/27/2024,150
HWA06593,Rebecca Martin,1,2,1,1,Deluxe Room,8/26/2024,360
HWA06594,Matthew Jackson,2,1,1,0,Deluxe Room,7/3/2024,180
HWA06595,Susan Martin,1,5,1,0,Single Room,3/12/2024,400
HWA06596,Rebecca Davis,1,6,1,0,Single Room,4/27/2024,480
HWA06597,Michael Thomas,1,4,1,1,Single Room,11/28/2024,320
HWA06598,Betty Martinez,1,3,1,0,Single Room,10/5/2023,240
HWA06599,Brian Lopez,1,4,1,0,Single Room,2/10/2024,320
HWA06600,Andrew Wilson,3,3,1,0,Deluxe Room,10/13/2024,540
HWA06601,Elizabeth Brown,2,3,1,0,Double Room,9/4/2024,390
HWA06602,Dorothy Robinson,1,1,1,0,Single Room,9/4/2023,80
HWA06603,Matthew Young,1,1,0,0,Single Room,8/15/2024,50
HWA06604,Timothy Miller,1,1,1,0,Single Room,5/24/2024,80
HWA06605,Raymond Adams,1,2,1,0,Single Room,10/17/2023,160
HWA06606,Rebecca Smith,1,5,1,0,Single Room,8/23/2024,400
HWA06607,Sandra Williams,1,2,1,0,Single Room,10/9/2023,160
HWA06608,Jennifer Lee,1,2,1,0,Single Room,6/26/2024,160
HWA06609,Carol King,1,2,1,0,Deluxe Room,5/20/2024,360
HWA06610,Edward Hernandez,1,2,1,0,Single Room,10/3/2024,160
HWA06611,Brian Flores,1,1,1,0,Single Room,4/16/2024,80
HWA06612,Nancy Hall,3,3,1,0,Deluxe Room,10/27/2024,540
HWA06613,Kenneth Wilson,1,3,1,0,Single Room,3/31/2024,240
HWA06614,Deborah Martinez,1,1,0,0,Single Room,6/13/2024,50
HWA06615,Jennifer Brown,1,3,1,1,Single Room,8/29/2024,240
HWA06616,Anthony Scott,1,1,1,0,Single Room,8/13/2024,80
HWA06617,Steven Anderson,1,3,1,0,Single Room,7/26/2024,240
HWA06618,Michelle Williams,1,2,1,0,Single Room,9/18/2023,160
HWA06619,Joshua King,1,1,1,0,Single Room,8/21/2024,80
HWA06620,Emma King,1,3,1,0,Single Room,12/22/2024,240
HWA06621,Jessica Flores,1,1,1,0,Single Room,7/11/2023,80
HWA06622,Joseph Davis,1,2,1,0,Single Room,9/29/2023,160
HWA06623,Ryan Garcia,1,2,1,0,Deluxe Room,10/15/2024,360
HWA06624,Anthony Scott,1,2,1,0,Deluxe Room,10/20/2023,360
HWA06625,Scott Scott,1,2,1,0,Deluxe Room,4/29/2024,360
HWA06626,Sharon Garcia,1,1,0,0,Single Room,12/5/2024,50
HWA06627,Jennifer Smith,2,5,1,0,Deluxe Room,8/16/2024,900
HWA06628,Melissa Wright,1,1,1,0,Single Room,9/25/2024,80
HWA06629,Raymond Rodriguez,2,3,1,0,Deluxe Room,7/28/2024,540
HWA06630,Joshua Jones,1,2,1,0,Single Room,10/9/2023,160
HWA06631,Emily Johnson,1,1,1,1,Single Room,2/20/2024,80
HWA06632,Ryan Robinson,1,5,1,1,Deluxe Room,8/3/2024,900
HWA06633,Andrew Flores,2,3,1,0,Family Room,11/19/2023,690
HWA06634,Raymond Jones,1,1,1,0,Single Room,7/11/2023,80
HWA06635,Sarah Perez,1,2,1,0,Single Room,12/15/2024,160
HWA06636,Thomas King,1,2,1,0,Single Room,8/19/2024,160
HWA06637,Emma Johnson,1,3,0,0,Single Room,12/21/2024,150
HWA06638,Christopher King,2,4,1,0,Double Room,1/25/2024,520
HWA06639,Emily Garcia,1,1,0,0,Single Room,9/24/2024,50
HWA06640,Aaron Robinson,1,2,1,0,Single Room,2/26/2024,160
HWA06641,Michelle Jackson,1,1,0,0,Single Room,11/26/2024,50
HWA06642,Shirley Jackson,1,2,1,0,Single Room,9/9/2023,160
HWA06643,Daniel Hernandez,1,2,1,0,Single Room,10/3/2024,160
HWA06644,Mark Hall,1,2,1,0,Single Room,8/18/2024,160
HWA06645,William Torres,2,2,1,0,Deluxe Room,9/21/2023,360
HWA06646,Susan Walker,1,4,1,0,Single Room,7/25/2024,320
HWA06647,Michael Miller,1,3,1,0,Single Room,4/5/2024,240
HWA06648,George Robinson,1,4,1,0,Single Room,3/29/2024,320
HWA06649,William Allen,1,2,1,1,Single Room,12/16/2023,160
HWA06650,Ruth Green,1,4,1,0,Single Room,8/28/2024,320
HWA06651,James Green,1,3,1,0,Single Room,10/6/2023,240
HWA06652,Mark Hill,1,3,1,0,Single Room,11/8/2024,240
HWA06653,Thomas Allen,3,1,1,0,Deluxe Room,10/19/2023,180
HWA06654,Sandra Flores,1,2,1,0,Single Room,6/15/2024,160
HWA06655,Scott Hall,1,1,1,0,Single Room,3/9/2024,80
HWA06656,Edward Moore,2,4,1,0,Deluxe Room,8/16/2024,720
HWA06657,Charles Robinson,1,2,1,0,Single Room,11/20/2023,160
HWA06658,Michelle Lee,1,3,0,0,Single Room,12/29/2024,150
HWA06659,Donald Williams,1,1,1,0,Double Room,8/18/2024,130
HWA06660,Sarah Young,1,1,1,0,Single Room,6/23/2024,80
HWA06661,Sarah Rodriguez,1,2,1,0,Single Room,8/12/2023,160
HWA06662,Kimberly Walker,1,2,1,0,Single Room,10/20/2023,160
HWA06663,Paul Wright,1,2,1,0,Single Room,6/24/2024,160
HWA06664,William Robinson,1,2,1,0,Single Room,9/24/2023,160
HWA06665,Stephanie Scott,1,3,1,0,Single Room,10/13/2024,240
HWA06666,Frank Flores,1,1,1,0,Single Room,4/17/2024,80
HWA06667,Brian Adams,1,1,0,0,Single Room,8/20/2024,50
HWA06668,Aaron Garcia,1,2,0,0,Single Room,7/30/2024,100
HWA06669,David Hernandez,1,1,1,0,Single Room,5/7/2024,80
HWA06670,Linda Lopez,1,4,1,0,Single Room,5/25/2024,320
HWA06671,Judith Robinson,1,4,1,0,Single Room,10/31/2024,320
HWA06672,Brian Young,1,3,1,0,Single Room,5/20/2024,240
HWA06673,Linda Johnson,1,9,1,0,Single Room,8/1/2024,720
HWA06674,Susan Allen,1,1,1,0,Single Room,9/19/2024,80
HWA06675,David Perez,1,2,1,0,Single Room,12/27/2024,160
HWA06676,Brian Jones,1,1,1,0,Single Room,4/8/2024,80
HWA06677,Jerry King,1,1,1,0,Single Room,5/30/2024,80
HWA06678,Helen Scott,1,5,0,0,Single Room,10/24/2024,250
HWA06679,Karen Green,1,1,1,0,Single Room,8/22/2023,80
HWA06680,Charles Williams,1,4,1,0,Single Room,10/21/2023,320
HWA06681,Mark Davis,6,2,1,0,Presidential Room,5/27/2024,560
HWA06682,Susan Lewis,1,4,1,0,Single Room,6/12/2024,320
HWA06683,Cynthia Green,1,3,1,0,Deluxe Room,4/4/2024,540
HWA06684,Sandra Thomas,2,1,1,0,Deluxe Room,7/2/2024,180
HWA06685,Carol Allen,1,2,1,0,Single Room,7/21/2024,160
HWA06686,Matthew Hill,1,3,1,0,Single Room,7/7/2024,240
HWA06687,Daniel Wright,1,3,1,0,Single Room,4/28/2024,240
HWA06688,Lisa White,1,2,0,0,Single Room,10/28/2024,100
HWA06689,Helen Jones,1,2,1,0,Single Room,6/26/2024,160
HWA06690,Amanda Lewis,1,2,1,0,Single Room,6/15/2024,160
HWA06691,Samuel White,1,1,1,0,Deluxe Room,8/1/2024,180
HWA06692,Christopher Johnson,2,4,1,0,Deluxe Room,12/28/2024,720
HWA06693,Karen Green,1,6,1,0,Single Room,4/8/2024,480
HWA06694,Patricia Thompson,1,3,0,0,Single Room,3/20/2024,150
HWA06695,Emma Smith,3,5,1,0,Family Room,4/3/2024,1150
HWA06696,Ronald Flores,1,4,1,0,Single Room,9/8/2023,320
HWA06697,Nancy Lopez,1,3,1,0,Single Room,6/16/2024,240
HWA06698,Sandra King,1,3,1,0,Single Room,6/2/2024,240
HWA06699,Jason Garcia,1,3,1,0,Single Room,12/30/2024,240
HWA06700,Jeffrey Thompson,1,3,1,0,Single Room,12/1/2024,240
HWA06701,Peter Torres,1,1,1,0,Deluxe Room,10/14/2023,180
HWA06702,Ronald Jackson,1,2,1,0,Single Room,6/15/2024,160
HWA06703,Michael Smith,1,1,1,0,Single Room,12/12/2024,80
HWA06704,Henry Jackson,2,2,1,0,Deluxe Room,10/28/2024,360
HWA06705,William Allen,1,1,1,0,Single Room,11/15/2023,80
HWA06706,Brian Miller,1,3,1,0,Deluxe Room,3/17/2024,540
HWA06707,Robert Green,3,1,1,0,Deluxe Room,9/25/2024,180
HWA06708,Elizabeth Young,1,2,0,0,Single Room,3/22/2024,100
HWA06709,Ruth Adams,1,2,1,0,Single Room,9/18/2023,160
HWA06710,James Hill,1,3,1,0,Single Room,6/21/2024,240
HWA06711,Dennis Rodriguez,1,3,1,0,Single Room,3/23/2024,240
HWA06712,Peter Moore,1,2,1,0,Single Room,10/14/2024,160
HWA06713,Mark Williams,1,7,0,0,Single Room,1/29/2024,350
HWA06714,Kenneth Rodriguez,1,2,1,0,Single Room,12/2/2024,160
HWA06715,Jennifer Perez,1,4,1,0,Deluxe Room,12/31/2023,720
HWA06716,Charles Miller,1,4,1,0,Single Room,12/28/2024,320
HWA06717,Timothy Clark,1,3,1,0,Single Room,9/29/2024,240
HWA06718,Amanda Hernandez,1,1,1,0,Single Room,2/28/2024,80
HWA06719,Mary Flores,1,3,1,0,Single Room,6/14/2024,240
HWA06720,Paul Wright,1,4,1,0,Deluxe Room,9/26/2024,720
HWA06721,Michelle Thompson,2,2,1,0,Deluxe Room,11/21/2024,360
HWA06722,Brian Rodriguez,2,1,1,0,Deluxe Room,4/10/2024,180
HWA06723,Donald Lopez,1,4,1,0,Single Room,7/25/2024,320
HWA06724,Mary Martin,1,3,1,0,Deluxe Room,11/17/2024,540
HWA06725,Deborah Hall,1,1,1,0,Single Room,7/23/2024,80
HWA06726,Sandra Martinez,1,2,0,0,Single Room,9/6/2024,100
HWA06727,Kathleen Lewis,2,3,1,0,Deluxe Room,10/20/2024,540
HWA06728,Donna Taylor,1,2,1,0,Deluxe Room,9/3/2024,360
HWA06729,George Lopez,1,1,1,0,Single Room,5/31/2024,80
HWA06730,Aaron Perez,1,2,1,0,Single Room,8/5/2024,160
HWA06731,Robert Perez,1,1,1,0,Single Room,2/27/2024,80
HWA06732,Cynthia Jones,1,2,1,0,Single Room,3/4/2024,160
HWA06733,Mark Jackson,1,1,1,0,Single Room,11/13/2024,80
HWA06734,Jerry Adams,1,1,1,0,Single Room,3/23/2024,80
HWA06735,Ruth Miller,1,1,1,0,Single Room,2/6/2024,80
HWA06736,Joan Young,1,1,0,0,Single Room,10/29/2024,50
HWA06737,Samuel Walker,1,2,1,0,Single Room,6/10/2024,160
HWA06738,Anthony White,3,1,1,0,Deluxe Room,9/19/2024,180
HWA06739,Gregory Hill,1,2,1,0,Single Room,10/16/2023,160
HWA06740,John White,3,5,1,0,Deluxe Room,7/13/2024,900
HWA06741,Julie Garcia,1,1,0,0,Single Room,8/19/2024,50
HWA06742,Emma Hernandez,1,8,1,0,Single Room,9/20/2024,640
HWA06743,William Wright,2,1,1,1,Deluxe Room,6/19/2024,180
HWA06744,Frank Harris,1,1,0,0,Single Room,4/18/2024,50
HWA06745,Emma Scott,1,3,1,0,Single Room,9/26/2024,240
HWA06746,Kevin Smith,5,2,1,0,Family Room,10/7/2024,460
HWA06747,Paul Lewis,1,3,1,0,Deluxe Room,9/7/2023,540
HWA06748,Jeffrey Miller,1,1,1,0,Single Room,3/20/2024,80
HWA06749,Michelle Perez,1,1,1,0,Single Room,2/22/2024,80
HWA06750,Robert Thomas,1,4,1,0,Deluxe Room,6/1/2024,720
HWA06751,Peter Martin,5,2,1,0,Family Room,2/5/2024,460
HWA06752,Matthew Williams,1,2,1,0,Single Room,10/14/2024,160
HWA06753,Laura Young,1,5,1,0,Single Room,3/25/2024,400
HWA06754,Jennifer Rodriguez,1,3,0,0,Single Room,4/14/2024,150
HWA06755,Rebecca White,1,2,1,0,Single Room,8/26/2024,160
HWA06756,Gregory Taylor,1,2,1,0,Single Room,10/25/2024,160
HWA06757,Steven Perez,1,15,0,0,Single Room,12/2/2024,750
HWA06758,Karen King,1,3,1,0,Single Room,6/16/2024,240
HWA06759,Rebecca Brown,3,1,1,0,Deluxe Room,8/19/2024,180
HWA06760,Betty Davis,1,5,1,0,Single Room,12/29/2023,400
HWA06761,Scott Johnson,1,3,0,0,Single Room,11/10/2024,150
HWA06762,Kimberly Flores,1,1,1,0,Single Room,7/9/2024,80
HWA06763,Henry Martin,1,1,1,0,Single Room,9/25/2024,80
HWA06764,Helen Wright,2,1,1,0,Deluxe Room,12/19/2023,180
HWA06765,Deborah Scott,1,1,1,0,Single Room,10/13/2023,80
HWA06766,Daniel Moore,1,1,0,0,Single Room,3/17/2024,50
HWA06767,Scott Garcia,1,1,1,0,Single Room,1/10/2024,80
HWA06768,Andrew Scott,1,2,1,0,Single Room,9/4/2023,160
HWA06769,Julie White,1,3,1,0,Single Room,11/7/2024,240
HWA06770,Judith Jones,1,2,1,0,Single Room,8/8/2023,160
HWA06771,Carol Miller,1,5,1,0,Single Room,12/29/2023,400
HWA06772,Aaron Clark,2,4,1,0,Deluxe Room,3/19/2024,720
HWA06773,Kathleen White,1,5,1,0,Single Room,9/10/2024,400
HWA06774,Ruth Clark,1,3,1,0,Single Room,12/31/2023,240
HWA06775,Robert Hill,1,4,0,0,Single Room,12/30/2023,200
HWA06776,Cynthia Hill,1,2,0,0,Single Room,4/8/2024,100
HWA06777,Frank Green,1,2,1,0,Single Room,11/27/2024,160
HWA06778,Jeffrey Adams,1,1,1,0,Deluxe Room,10/15/2024,180
HWA06779,Kimberly Green,1,1,1,0,Single Room,4/4/2024,80
HWA06780,Dennis Johnson,1,1,1,0,Single Room,6/20/2024,80
HWA06781,Christopher Allen,1,2,1,0,Single Room,4/15/2024,160
HWA06782,Ashley Taylor,1,2,1,0,Single Room,7/1/2023,160
HWA06783,Margaret Wilson,1,3,1,0,Deluxe Room,7/23/2024,540
HWA06784,Betty Clark,1,2,1,0,Single Room,6/14/2024,160
HWA06785,Dorothy Davis,1,1,1,0,Single Room,10/13/2024,80
HWA06786,Cynthia Jones,1,3,0,1,Single Room,9/15/2024,150
HWA06787,Jeffrey Anderson,1,2,0,0,Single Room,6/5/2024,100
HWA06788,Paul Martin,1,1,1,0,Single Room,7/31/2024,80
HWA06789,Joshua Lopez,1,1,0,0,Single Room,6/13/2024,50
HWA06790,Stephanie Jones,1,5,1,0,Single Room,8/8/2023,400
HWA06791,Mary Taylor,1,2,0,0,Single Room,12/26/2023,100
HWA06792,Mark Miller,5,2,1,0,Family Room,8/30/2024,460
HWA06793,Joan Harris,1,3,1,0,Single Room,9/17/2023,240
HWA06794,Ruth Davis,2,1,1,1,Deluxe Room,5/4/2024,180
HWA06795,Linda Green,2,5,1,0,Deluxe Room,10/11/2024,900
HWA06796,Dennis Scott,1,4,1,0,Single Room,4/20/2024,320
HWA06797,Brian Scott,1,1,0,0,Single Room,5/9/2024,50
HWA06798,Samuel King,1,1,1,0,Single Room,8/8/2023,80
HWA06799,Samuel Torres,1,4,1,0,Single Room,11/16/2024,320
HWA06800,Dorothy Jackson,1,2,1,0,Single Room,7/17/2023,160
HWA06801,Stephanie Clark,1,4,1,0,Single Room,6/12/2024,320
HWA06802,Michael Williams,1,1,1,0,Single Room,10/29/2024,80
HWA06803,Jeffrey Perez,1,3,1,0,Deluxe Room,11/5/2024,540
HWA06804,Kevin King,1,1,1,1,Single Room,8/22/2024,80
HWA06805,Rebecca Perez,1,3,1,0,Single Room,10/5/2023,240
HWA06806,Margaret Brown,1,3,1,0,Single Room,6/9/2024,240
HWA06807,Andrew Thomas,1,4,0,0,Single Room,3/7/2024,200
HWA06808,Edward Moore,2,1,1,0,Deluxe Room,7/7/2024,180
HWA06809,Helen Robinson,1,2,1,0,Single Room,11/4/2023,160
HWA06810,Paul Thomas,2,2,1,0,Deluxe Room,9/23/2024,360
HWA06811,Sandra Brown,1,3,1,0,Single Room,3/20/2024,240
HWA06812,Jeffrey Garcia,1,7,1,0,Deluxe Room,2/14/2024,1260
HWA06813,Deborah Wright,1,2,1,0,Single Room,10/5/2024,160
HWA06814,Charles Scott,1,1,1,0,Single Room,4/29/2024,80
HWA06815,Thomas White,1,2,0,0,Single Room,4/9/2024,100
HWA06816,Betty Harris,1,3,1,0,Single Room,10/1/2023,240
HWA06817,Dennis Williams,1,1,1,0,Single Room,10/23/2024,80
HWA06818,Mark Scott,1,2,1,0,Single Room,3/25/2024,160
HWA06819,George Johnson,2,3,1,0,Double Room,8/14/2024,390
HWA06820,Christopher Jackson,2,2,1,0,Deluxe Room,5/30/2024,360
HWA06821,Donna Thompson,2,3,1,0,Deluxe Room,8/29/2024,540
HWA06822,Christopher Miller,1,1,1,0,Single Room,1/5/2024,80
HWA06823,Christopher Flores,1,3,1,0,Single Room,10/9/2024,240
HWA06824,Margaret White,1,2,1,0,Single Room,9/21/2024,160
HWA06825,Shirley Williams,1,2,1,0,Single Room,10/16/2023,160
HWA06826,William Green,1,3,1,0,Family Room,7/26/2024,690
HWA06827,Shirley Torres,1,2,1,0,Single Room,8/7/2024,160
HWA06828,Margaret Flores,3,3,1,0,Deluxe Room,12/30/2023,540
HWA06829,Sarah Rodriguez,1,2,1,0,Single Room,6/27/2024,160
HWA06830,Helen Wilson,1,1,1,0,Single Room,9/7/2024,80
HWA06831,Joan Anderson,1,4,1,0,Single Room,9/9/2023,320
HWA06832,Joshua Lopez,1,3,0,0,Single Room,10/25/2024,150
HWA06833,Laura Wilson,1,2,1,0,Single Room,7/17/2023,160
HWA06834,Anthony Johnson,1,3,1,0,Single Room,12/26/2024,240
HWA06835,Kevin Hall,1,1,1,0,Single Room,10/16/2023,80
HWA06836,Melissa Flores,1,3,1,0,Single Room,4/11/2024,240
HWA06837,Laura Clark,3,1,1,0,Deluxe Room,9/1/2024,180
HWA06838,Frank Hall,1,1,1,0,Single Room,7/1/2024,80
HWA06839,Jennifer Lopez,1,1,1,0,Single Room,12/27/2023,80
HWA06840,Melissa Robinson,1,1,0,0,Single Room,2/13/2024,50
HWA06841,Thomas White,1,3,1,0,Single Room,10/12/2023,240
HWA06842,Betty Martin,1,2,1,0,Single Room,9/4/2023,160
HWA06843,Paul Hall,1,1,1,0,Single Room,4/6/2024,80
HWA06844,Elizabeth Brown,2,3,1,0,Double Room,10/16/2024,390
HWA06845,Aaron Lewis,1,1,0,0,Single Room,11/7/2024,50
HWA06846,Ashley Adams,1,1,1,0,Single Room,9/20/2023,80
HWA06847,Robert Young,1,3,1,0,Single Room,5/10/2024,240
HWA06848,Kimberly Brown,1,2,1,0,Single Room,7/20/2024,160
HWA06849,Ryan Johnson,1,1,1,0,Single Room,9/19/2024,80
HWA06850,Judith Torres,1,1,0,0,Single Room,7/5/2023,50
